huc12_id,year,pscutot_mgd
060102050501,2014,0.046874773
060102050501,2015,0.050407541
060102050501,2016,0.050172144
060102050501,2017,0.048396742
060102050501,2018,0.043366691
060102050501,2019,0.050034592
060102050501,2020,0.043958422
060102050502,2009,0.026925543
060102050502,2010,0.033258382
060102050502,2011,0.043489502
060102050502,2012,0.040396244
060102050502,2013,0.039815127
060102050502,2014,0.041596429
060102050502,2015,0.044980812
060102050502,2016,0.041241873
060102050502,2017,0.043566892
060102050502,2018,0.038592044
060102050502,2019,0.042271246
060102050502,2020,0.037977806
060102050503,2009,0.033914766
060102050503,2010,0.041493054
060102050503,2011,0.044141681
060102050503,2012,0.047681751
060102050503,2013,0.040625785
060102050503,2014,0.040967181
060102050503,2015,0.038942144
060102050503,2016,0.038807883
060102050503,2017,0.040443188
060102050503,2018,0.031684304
060102050503,2019,0.033601007
060102050503,2020,0.027549644
060102050601,2009,0.0
060102050601,2010,0.0
060102050601,2011,0.0
060102050601,2012,0.0
060102050601,2013,0.0
060102050601,2014,0.0
060102050601,2015,0.0
060102050601,2016,0.0
060102050601,2017,0.0
060102050601,2018,0.0
060102050601,2019,0.0
060102050601,2020,0.0
060102050602,2009,0.005551544
060102050602,2010,0.006930661
060102050602,2011,0.007422096
060102050602,2012,0.008123654
060102050602,2013,0.006411692
060102050602,2014,0.00720348
060102050602,2015,0.006487182
060102050602,2016,0.007059787
060102050602,2017,0.006442911
060102050602,2018,0.005453516
060102050602,2019,0.005999621
060102050602,2020,0.00491408
060102050603,2009,0.0
060102050603,2010,0.0
060102050603,2011,0.0
060102050603,2012,0.0
060102050603,2013,0.0
060102050603,2014,0.0
060102050603,2015,0.0
060102050603,2016,0.0
060102050603,2017,0.0
060102050603,2018,0.0
060102050603,2019,0.0
060102050603,2020,0.0
060102050604,2009,0.0
060102050604,2010,0.0
060102050604,2011,0.0
060102050604,2012,0.0
060102050604,2013,0.0
060102050604,2014,0.0
060102050604,2015,0.0
060102050604,2016,0.0
060102050604,2017,0.0
060102050604,2018,0.0
060102050604,2019,0.0
060102050604,2020,0.0
060102050605,2009,0.0
060102050605,2010,0.0
060102050605,2011,0.0
060102050605,2012,0.0
060102050605,2013,0.0
060102050605,2014,0.0
060102050605,2015,0.0
060102050605,2016,0.0
060102050605,2017,0.0
060102050605,2018,0.0
060102050605,2019,0.0
060102050605,2020,0.0
060102050606,2009,0.0
060102050606,2010,0.0
060102050606,2011,0.0
060102050606,2012,0.0
060102050606,2013,0.0
060102050606,2014,0.0
060102050606,2015,0.0
060102050606,2016,0.0
060102050606,2017,0.0
060102050606,2018,0.0
060102050606,2019,0.0
060102050606,2020,0.0
060102050701,2009,0.0
060102050701,2010,0.0
060102050701,2011,0.0
060102050701,2012,0.0
060102050701,2013,0.0
060102050701,2014,0.0
060102050701,2015,0.0
060102050701,2016,0.0
060102050701,2017,0.0
060102050701,2018,0.0
060102050701,2019,0.0
060102050701,2020,0.0
060102050702,2009,0.003987591
060102050702,2010,0.005095338
060102050702,2011,0.005533819
060102050702,2012,0.005649278
060102050702,2013,0.004859351
060102050702,2014,0.005235713
060102050702,2015,0.005335035
060102050702,2016,0.005437541
060102050702,2017,0.005124929
060102050702,2018,0.004745964
060102050702,2019,0.00477893
060102050702,2020,0.004154113
060102050703,2009,0.0
