ATERIO_DATA_CENTER_UID,DATA_CENTER_BUILDING_NAME,ATERIO_DATA_CENTER_CAMPUS_UID,DATA_CENTER_CAMPUS_NAME,DATA_CENTER_STAGE,FLG_AI_FACILITY,FLG_BTM_ONSITE_POWER_GENERATION,TOT_PROJECT_COST,ATERIO_PROVIDER_UID,PROVIDER_NAME,PROVIDER_URL,PROVIDER_PUBLIC_PRIVATE,PROVIDER_TICKER_NAME,PROVIDER_BLOOMBERG_TICKER_NAME,STOCK_EXCHANGE_PROVIDER_NAME,PROVIDER_BACKED_BY,COMPANIES_INVOLVED,FULL_ADDRESS,ZIP_CODE,COUNTY_FIPS_CODE,COUNTY_NAME,CITY_NAME,PLACE_FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_CODE,COUNTRY_NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,SITE_ACREAGE,TOT_FACILITY_SPACE_SQFT,TOT_DATACENTER_SPACE_SQFT,PROV_PUB_TOT_POWER_CAPACITY_MW,ATERIO_EST_TOT_POWER_CAPACITY_MW,ATERIO_EST_TOT_POWER_CAPACITY_MW_LOWER,ATERIO_EST_TOT_POWER_CAPACITY_MW_UPPER,SELECTED_POWER_CAPACITY_MW,AVG_MARKET_POWER_COST,YEARLY_PUE,TOT_NUM_GENERATORS,DATA_CENTER_ANNOUNCED_DATE,DATA_CENTER_CANCELLED_DATE,DATA_CENTER_PROJECT_WITHDRAWN_DATE,DATA_CENTER_CONSTRUCTION_START_DATE,LATEST_SATELLITE_PICTURE_DATE,PCT_CONSTRUCTION_STATUS,DATA_CENTER_CONSTRUCTION_FINISHED_DATE,DATA_CENTER_ACTIVATION_DATE,ESTIMATED_ACTIVE_DATE_BY,ATERIO_ELECTRICAL_UTILITY_UID,UTILITY_NAME,UTILITY_CODE,UTILITY_PUBLIC_PRIVATE,UTILITY_TICKER_NAME,UTILITY_BLOOMBERG_TICKER_NAME,UTILITY_EXCHANGE_PROVIDER_TICKER_NAME,ATERIO_BAL_AUTH_UID,BAL_AUTH_ABBR,BAL_AUTH_NAME,ATERIO_BAL_AUTH_SUBREGION_UID,BAL_AUTH_SUBREGION_CODE,BAL_AUTH_SUBREGION_NAME,DATASHEET_URL,MAP_URL,PROJECT_PERMIT_URL,CAPEX_URL,PROJECT_EXECUTION_LIKELIHOOD,NOTES,RECORD_CREATED_DATE,RECORD_UPDATED_DATE,UPDATED_AT
316e8bab-7c45-4e57-86c0-a91a286af7a7,Waukee IA Data Center Building 2,ce35927e-90b9-4486-90b9-a9f9dc0357c6,"Waukee, Apple IA Campus",Announcement,,,,32fa7692-aaff-460b-890f-a0797415841b,Apple Inc.,,Public,AAPL,AAPL:US,NASDAQ:AAPL,,,"J39G+X7J Waukee, Iowa",50263,19049,Dallas County,Waukee,82695,IA,Iowa,US,United States,41.62028,-93.92701,,200000,200000,,45.93,43.8,48.16,45.93,,,,9/24/17,,,,12/16/25,0,,3/15/27,Aterio,d2db9308-fed1-4c79-997e-4042e507ae54,MidAmerican Energy Co,12341,Private,,,,cead66ff-8552-43d5-b723-aeedd7318b2b,MISO,Midcontinent Independent System Operator,9219d51e-40e9-48fc-8e60-2853a2960fc5,35,Zones 3 and 5 - MISO,https://www.apple.com/pl/newsroom/2017/08/apples-next-us-data-center-will-be-built-in-iowa/,https://maps.app.goo.gl/WTkvVn4uuzV8TSc96,,,High,"[2024-12-19 JR] Latest Satellite: 2024-11-07; Construction Status: No Construction; Estimated Active Date By: Aterio
[2025-02-25 JR] Additional Info: Expansions plans announced, part of a $500 Billion investment plan
[2025-12-10 DS] Additional Info: Updated activation date from 2026-03-15 since there is no active construction.",7/1/24,12/18/25,1/5/26
00371327-8827-4ad4-8197-b3b4fa7fe7c6,Waukee IA Data Center Building 1,ce35927e-90b9-4486-90b9-a9f9dc0357c6,"Waukee, Apple IA Campus",Active,,,,32fa7692-aaff-460b-890f-a0797415841b,Apple Inc.,,Public,AAPL,AAPL:US,NASDAQ:AAPL,,,"J39G+X7J Waukee, Iowa",50263,19049,Dallas County,Waukee,82695,IA,Iowa,US,United States,41.61696,-93.92482,,290000,290000,,29.87,28.49,31.32,29.87,,,,9/24/17,,,12/15/22,,,,1/15/24,,d2db9308-fed1-4c79-997e-4042e507ae54,MidAmerican Energy Co,12341,Private,,,,cead66ff-8552-43d5-b723-aeedd7318b2b,MISO,Midcontinent Independent System Operator,9219d51e-40e9-48fc-8e60-2853a2960fc5,35,Zones 3 and 5 - MISO,https://www.apple.com/pl/newsroom/2017/08/apples-next-us-data-center-will-be-built-in-iowa/,https://maps.app.goo.gl/WTkvVn4uuzV8TSc96,,,,"[2025-02-25 JR] Additional Info: Expansions plans announced, part of a $500 Billion investment plan",7/1/24,12/8/25,1/5/26
56b8d270-042c-41ef-b635-f5925f97d787,Cal Ethos Data Center Building 3,be834e69-6a49-411a-a38d-6f3732ab6db2,"Lithium Valley, CalEthos Campus",Announcement,,,,cc9add2a-7f08-41d7-a08b-35f62fb41655,CalEthos,https://calethos.com/,Private,,,,,,"Imperial County, California ",92233,6025,Imperial County,Calipatria,9878,CA,California,US,United States,33.176605,-115.52333,100,200000,200000,84,36.6,34.9,38.38,84,,,,12/7/23,,,,12/15/25,0,,9/30/27,Aterio,f640ca27-1f27-4e22-b561-64d11ebade41,Imperial Irrigation District,9216,,,,,2950a9eb-39ef-4949-96bd-ecefbf7db624,CAISO,California Independent System Operator,bca9875d-2947-4bea-b1e6-5efaf46382f0,SCE,Southern California Edison - CISO,"https://calethos.com/calethos-completes-the-first-phase-of-development-on-a-planned-300mw-clean-energy-powered-data-center-campus-in-southern-california/,https://imperialcounty.org/wp-content/uploads/2025/02/February25DraftLVSP_combined.pdf, https://www.sec.gov/ix?doc=/Archives/edgar/data/0001174891/000149315225023306/form10-q.htm#fact-identifier-556",https://maps.app.goo.gl/PQsAcMYHKP4kHcCn8,,,High,"[2024-12-19 JR] Latest Satellite: 2024-02-02; Construction Status: No Construction; Estimated Active Date By: Aterio; Power source: Solar power, geothermal; Additional Info: The data center will be powered by 100 percent geothermal and solar energy.
[2025-11-13 AV]: Additional Info: Construction has not started. Activation date updated from 2026-03-31.
[2025-12-17 FC] Additional Info: Updated total capacity from 300MW to 420MW and distributed among estimated number of buildings; added recent 8K filing",11/18/24,12/17/25,1/5/26
db5541db-8139-4e8f-8564-0e592cf4ee49,TPA1 Tampa Data Center ,,,Active,,,,8d42255d-b8b4-474e-bab6-890f808f2aa6,Centersquare,https://www.centersquaredc.com,Private,,,,Brookfield,,"9310 Florida Palm Drive, Tampa, FL, USA",33619,12057,Hillsborough County,Tampa,71000,FL,Florida,US,United States,27.945324,-82.3512,,100000,100000,12,10.6,10.1,11.11,12,8.35,,7,,,,,,,,4/30/01,,17326afc-4fb8-4762-a557-bed2e9cf035b,Tampa Electric Co,18454,Public,EMA,EMA:CN,TSE:EMA,23ffd9d1-86ba-4c60-b795-aec19afd3a10,TEC,Tampa Electric Company,,,,https://centersquaredc.com/hubfs/CenterSquare/docs/Centersquare-TPA-SpecSheet.pdf,https://maps.app.goo.gl/vgyxnp8X5iTPx88bA,,,,,7/1/24,12/4/25,1/5/26
298cca0f-2671-4a1e-acd9-3ea4a35fe0c2,BOS4 Waltham Data Center Campus,,,Active,,,,8d42255d-b8b4-474e-bab6-890f808f2aa6,Centersquare,https://www.centersquaredc.com,Private,,,,Brookfield,,"486 Arsenal Way, Watertown, MA, USA",2472,25017,Middlesex County,Watertown,,MA,Massachusetts,US,United States,42.366096,-71.15936,,201590,201590,15,16.86,16.07,17.67,15,13.04,,,,,,2/1/01,,,,5/30/02,,,,,,,,,1164f15f-eb65-4d74-9a7e-72f721f4080f,ISO-NE,Independent System Operator - New England,f6648419-87f7-4033-9984-dae4c5376c5e,4008,ISNE - Northeast Mass.,https://centersquaredc.com/hubfs/CenterSquare/docs/Centersquare-BOS-SpecSheet.pdf,https://maps.app.goo.gl/x7fWMQE5qQQDPvA57,,,,,7/1/24,12/8/25,1/5/26
4b0c790d-ebfc-488b-83a5-cd2588107623,CTP-04  Richmond,b7c0148e-bff3-4ba4-ad36-e30bd8b2edfb,"CTP Campus, Richmond",Announcement,,,,6ccaf248-1321-41cc-85df-67b19075b2b0,Chirisa Technology Parks,https://chirisatechnologyparks.com/,Private,,,,Blue Owl Capital,,"Meadowville Technology Parkway, Chester, VA",23836,51041,Chesterfield County,Chester,16096,VA,Virginia,US,United States,37.36149,-77.33957,,250000,250000,100,49.05,46.77,51.43,100,6.85,,,1/22/24,,,,11/10/25,0,5/1/27,5/1/27,,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://chirisatechnologyparks.com/major-150mw-expansion-initiatives-across-the-usa-3/,https://maps.app.goo.gl/S5YzVMbmy2FseaCU8,,,High,,11/18/24,12/8/25,1/5/26
c246c18a-1d0e-412e-a300-7ddcc57cadad,VA1 Data Center Building 5,429594af-6128-4c54-a128-b21cd8f28180,"Virginia, Clear Arc Campus",Announcement,Y,,,30d4a3a2-c6f0-4b5e-89d8-ae966b725c51,Clean Arc,https://www.cleanarcdatacenters.com/,Private,,,,,Snowhawk,"18247 Bull Church Rd, Ruther Glen, VA 22546, USA",22546,51033,Caroline County,Ruther Glen,,VA,Virginia,US,United States,38.013504,-77.481094,650,250000,250000,100,49.33,47.04,51.73,100,,,,11/13/24,,,,11/13/25,0,2/1/30,3/1/30,Provider,6f92e568-ff47-4893-8e13-f98d40e662a4,Rappahannock Electric Coop,40228,Private (Cooperative),,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,"https://www.cleanarcdatacenters.com/hyperscale-design/, https://www.environmentenergyleader.com/stories/cleanarc-launches-ambitious-600mw-data-center-campus-in-virginia,57924?t, https://www.datacenterdynamics.com/en/news/cleanarc-gets-green-light-for-600mw-data-center-campus-in-caroline-county-virginia/",https://maps.app.goo.gl/n28A9DophvY2m1zZ8,https://co.caroline.va.us/DocumentCenter/View/10552/Final-Statement-on-Approval-of-Economic-Development-Performance-Agreement-with-Clean-Arc?bidId=,,High,"[2024-12-19 JR] Latest Satellite: 2024-06-10; Construction Status: No Construction; Estimated Active Date By: Clean Arc
[2025-09-18 DS] Additional Info: Project approved for development by county board; exact location updated.
[2025-10-08 DS] Additional Info: CleanArc has added 87.5 acres (300 MW) to its site, expanding total capacity to 900MW. First 300MW coming online in Q1 2027, another 300MW by 2030, and the final 300MW between 2033–2035 according to developer.",11/21/24,12/8/25,1/5/26
25ad0e36-894b-40d8-a999-2de57b4708ff,MSP-1 Minneapolis,ca4afec4-3fe3-45b8-a531-a9cb1958a45e,MSP (Chaska) Cloud HQ Campus,Announcement,,,,52f0baac-2099-42e8-8a48-edcf39d99d3a,CloudHQ,https://cloudhq.com,Private,,,,,,"2007 Schoolmaster Dr, Chaska, MN",55318,27019,Carver County,Chaska,10972,MN,Minnesota,US,United States,44.810677,-93.63304,,1100000,1100000,180,85.62,81.65,89.79,180,7.71,,,,,,,11/23/25,0,,6/30/27,Aterio,,,,,,,,cead66ff-8552-43d5-b723-aeedd7318b2b,MISO,Midcontinent Independent System Operator,527867f1-e429-47f3-a914-5913fe5f8eed,1,Zone 1 - MISO,https://cloudhq.com/campus/msp-campus/,https://maps.app.goo.gl/DaXntjteLgqcpzwm8,,,Medium,"[2024-12-19 JR] Latest Satellite: 2024-07-07; Construction Status: No Construction; Estimated Active Date By: CloudHQ
[2025-12-11 DS] Additional Info: Activation date updated from 2026-04-30 since construction hasn't started at this site.",11/22/24,12/11/25,1/5/26
ddba782b-fe4d-4798-b37a-63b6f27c5135,ORD3  Chicago,81ece619-f52a-48be-b304-7d9acb1d66ba,ORD (Mt Prospect) Cloud HQ Campus,Announcement,,,,52f0baac-2099-42e8-8a48-edcf39d99d3a,CloudHQ,https://cloudhq.com,Private,,,,,,"1200 E Algonquin Road, Mount Prospect, IL",60016,17031,Cook County,Des Plaines,19642,IL,Illinois,US,United States,42.03501,-87.9537,,566800,566700,84,66.84,63.74,70.09,84,6.11,,,,,,,11/17/25,0,,9/30/27,Aterio,222a249b-639d-4c33-9bba-36724efea762,Commonwealth Edison Co,4110,Private (Part of Exelon Corp),EXC,EXC:US,NASDAQ:EXC,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,e84646c2-7438-4a4c-916e-953518bd940a,CE,Commonwealth Edison zone - PJM,https://cloudhq.com/campus/ord-campus/,https://maps.app.goo.gl/gnTZqDWUa5iRAWPb8,,,High,"[2024-12-19 JR] Latest Satellite: 2024-10-27; Construction Status: No Construction; Estimated Active Date By: CloudHQ
[2025-11-20 JR] Construction: No construcion visible; Additional Info: Activation date updated from 2026-05-30",11/18/24,12/8/25,1/5/26
a1df678d-6e3d-4b86-a268-9ce6dd6716f5,SAT-1  San Antonio,b8a562b0-ae95-41c7-a17e-2a0c9c374be9,SAT (San Antonio) Cloud HQ Campus,Announcement,,,,52f0baac-2099-42e8-8a48-edcf39d99d3a,CloudHQ,https://cloudhq.com,Private,,,,,,"15355 Lambda Drive, San Antonio, TX",78245,48029,Bexar County,San Antonio,65000,TX,Texas,US,United States,29.415804,-98.79888,,600000,600000,84,71.01,67.72,74.47,84,5.51,,,,,,,11/16/25,0,4/30/27,5/30/27,Provider,7c503ef1-bc0f-4637-851d-466013cab44b,City of San Antonio - (TX),16604,Public (Municipality),,,,1fc90153-5419-4455-91f9-cee1dda4ed00,ERCOT,Electric Reliability Council of Texas,e58fa18f-c7a0-44ba-9420-671c9e6c8d4f,SCEN,ERCO - South Central,https://cloudhq.com/campus/sat-campus/,https://maps.app.goo.gl/f1XCkopG5n8Ya9Ej7,,,High,[2024-12-19 JR] Latest Satellite: 2024-02-12; Construction Status: No Construction; Estimated Active Date By: CloudHQ,11/18/24,12/8/25,1/5/26
0f8b7696-0ad1-4344-95aa-2ebcb852e200,Atlanta 2 Data Center,,,Active,,,,2c1dad06-0faa-46ce-b2eb-e054743efc0f,Cogent Communications,https://www.cogentco.com,Public,CCOI,CCOI:US,NASDAQ:CCOI,,,"1190 Allene Ave SW, Atlanta, GA",30310,13121,Fulton County,Atlanta,4000,GA,Georgia,US,United States,33.72246,-84.412575,,36172,36172,,5.94,5.67,6.23,5.94,,,6,,,,,,,,1/15/02,,435eef77-beb0-4620-9aae-8f86d110eb8c,Georgia Power Co,7140,Public,GPJA,GPB:US,NYSE:GPJA,fc5d245b-5d3e-4004-b00a-666a73bde91d,SOCO,"Southern Company Services, Inc. - Trans",,,,"https://www.cogentco.com/en/cogent-atlanta,https://permitsearch.gaepd.org/permit.aspx?id=PDF-ON-29408",https://maps.app.goo.gl/s9Sa1GSY7iBazway9,,,,,7/1/24,12/4/25,1/5/26
8bc8f5e2-b37b-4f4e-a16b-569ff1c6e063,MIN5 Minneapolis Data Center,,,Active,,,,464d9ff8-e3fa-4a1f-98fc-a729d4896f05,Cologix,https://www.cologix.com,Private,,,,,,"511 11th Avenue South, Minneapolis, MN, USA",55415,27053,Hennepin County,Minneapolis,43000,MN,Minnesota,US,United States,44.97141,-93.25458,,8500,8500,3,2.02,1.93,2.12,3,7.71,,,,,,,,,,,,027ad1c1-5da4-4d72-8862-7bc53bbd00b5,Northern States Power Co - Minnesota,13781,Public,XEL,XEL:US,NASDAQ:XEL,cead66ff-8552-43d5-b723-aeedd7318b2b,MISO,Midcontinent Independent System Operator,527867f1-e429-47f3-a914-5913fe5f8eed,1,Zone 1 - MISO,https://info.gocologix.com/hubfs/Marketing%20Collateral/Spec%20Sheets/SS_MIN1_MinneapolisData%20Center.pdf?__hstc=48869113.2b35e483adede365e8e538afe20ee8ff.1727472171036.1727472171036.1727472171036.1&__hssc=48869113.35.1727472171036&__hsfp=81399884,https://maps.app.goo.gl/peXEKDD2vn6nTaFU8,,,,,7/1/24,9/20/24,1/5/26
8e90fdcb-3626-4479-a25d-4b7af1dd1f10,MIN1 Minneapolis Data Center,,,Active,,,,464d9ff8-e3fa-4a1f-98fc-a729d4896f05,Cologix,https://www.cologix.com,Private,,,,,,"511 11th Avenue South, Minneapolis, MN, USA",55415,27053,Hennepin County,Minneapolis,43000,MN,Minnesota,US,United States,44.97141,-93.25458,,9500,9500,0.3,0.64,0.61,0.67,0.3,7.71,1.17,,,,,,,,,1/1/00,,027ad1c1-5da4-4d72-8862-7bc53bbd00b5,Northern States Power Co - Minnesota,13781,Public,XEL,XEL:US,NASDAQ:XEL,cead66ff-8552-43d5-b723-aeedd7318b2b,MISO,Midcontinent Independent System Operator,527867f1-e429-47f3-a914-5913fe5f8eed,1,Zone 1 - MISO,https://info.gocologix.com/hubfs/Marketing%20Collateral/Spec%20Sheets/SS_MIN1_MinneapolisData%20Center.pdf?__hstc=48869113.2b35e483adede365e8e538afe20ee8ff.1727472171036.1727472171036.1727472171036.1&__hssc=48869113.35.1727472171036&__hsfp=81399884,https://maps.app.goo.gl/peXEKDD2vn6nTaFU8,,,,,7/1/24,9/20/24,1/5/26
8bb748c9-8fc6-4229-b206-37cc6ce8ff49,COL4-S Columbus Data Center,64ce618e-991d-4a23-be87-b07e189dde18,"Columbus, Cologix Campus",Active,,,,464d9ff8-e3fa-4a1f-98fc-a729d4896f05,Cologix,https://www.cologix.com,Private,,,,,,"7500 Alta View Boulevard, Columbus, OH, USA",43085,39049,Franklin County,Columbus,18000,OH,Ohio,US,United States,40.118446,-82.999374,,256000,256000,50,33.65,32.09,35.28,50,7.14,1.25,25,,,,5/1/23,,,,9/1/24,,ec0c98b2-a379-4b98-b41b-89a6507bdc42,City of Westerville - (OH),20477,Public (Municipality),,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,b1618d6a-8bed-43db-bbf9-70933b83f636,AEP,American Electric Power zone - PJM,https://cologix.com/wp-content/uploads/2023/09/COL4-HYPER-Data-Center-Spec-Sheet.pdf,https://maps.app.goo.gl/kky5ssoZQwFUMvMh9,,,,,7/1/24,12/8/25,1/5/26
50eb6044-2097-46ad-945c-d6d2a233af1d,AI Data Center Building 10,1b3aea39-6a8f-4062-ab60-4e62cefa2eaf,"Johnstown, Cologix Campus",Announcement,Y,Y,,464d9ff8-e3fa-4a1f-98fc-a729d4896f05,Cologix,https://www.cologix.com,Private,,,,,,"47JP+96M Johnstown, Ohio, USA",43031,39089,Licking County,Johnstown,39340,OH,Ohio,US,United States,40.131,-82.71438,154,200000,200000,80,44.88,42.8,47.07,80,,,,11/20/24,,,,11/19/25,0,,12/15/29,,030eb1d3-5a7a-41c1-adf2-ff1890871e2f,Ohio Power Co,14006,Public,AEP,AEP:US,NASDAQ:AEP,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,b1618d6a-8bed-43db-bbf9-70933b83f636,AEP,American Electric Power zone - PJM,https://www.globenewswire.com/news-release/2024/11/20/2984584/0/en/Cologix-Expands-Central-Ohio-Footprint-With-Land-Acquisition-For-New-AI-Ready-800MW-Data-Center-Campus.html,https://maps.app.goo.gl/KAVfQDMgVE4QsCXL6,https://dis.puc.state.oh.us/ViewImage.aspx?CMID=A1001001A25B12B63026H00097,,Medium,"[2024-12-19 JR] Additional Info: Land Acquisition, no additional details available; Estimated Active Date By: Aterio
[2025-01-20 JR] BTM: Fuel Cell Power; Additional Info: Proposed by AEP",11/22/24,12/8/25,1/5/26
312fbc0c-eafc-4584-b7e9-7e0d249b5e89,AI Data Center Building 9,1b3aea39-6a8f-4062-ab60-4e62cefa2eaf,"Johnstown, Cologix Campus",Announcement,Y,Y,,464d9ff8-e3fa-4a1f-98fc-a729d4896f05,Cologix,https://www.cologix.com,Private,,,,,,"47JP+96M Johnstown, Ohio, USA",43031,39089,Licking County,Johnstown,39340,OH,Ohio,US,United States,40.131,-82.71438,154,200000,200000,80,44.88,42.8,47.07,80,,,,11/20/24,,,,11/19/25,0,,12/15/29,,030eb1d3-5a7a-41c1-adf2-ff1890871e2f,Ohio Power Co,14006,Public,AEP,AEP:US,NASDAQ:AEP,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,b1618d6a-8bed-43db-bbf9-70933b83f636,AEP,American Electric Power zone - PJM,https://www.globenewswire.com/news-release/2024/11/20/2984584/0/en/Cologix-Expands-Central-Ohio-Footprint-With-Land-Acquisition-For-New-AI-Ready-800MW-Data-Center-Campus.html,https://maps.app.goo.gl/KAVfQDMgVE4QsCXL6,https://dis.puc.state.oh.us/ViewImage.aspx?CMID=A1001001A25B12B63026H00097,,Medium,"[2024-12-19 JR] Additional Info: Land Acquisition, no additional details available; Estimated Active Date By: Aterio
[2025-01-20 JR] BTM: Fuel Cell Power; Additional Info: Proposed by AEP",11/22/24,12/8/25,1/5/26
d40ce920-2468-11f0-ad1d-d192baecfac4,Van Data Center,,,Announcement,Y,,,00fee91b-e84a-40b8-bd70-5fe87d3d93bd,Company Not Disclosed,,Private,,,,,Belltown Power,"4141 FM1995, Van, TX 75790, USA",75790,48467,Van Zandt County,Van,74912,TX,Texas,US,United States,32.495937,-95.63311,,,,140,,,,140,,,,4/25/25,,,,11/11/25,0,,3/31/29,Aterio,14246342-1edf-4a4e-825c-0bf93f13d201,Oncor Electric Delivery Company LLC,44372,,,,,1fc90153-5419-4455-91f9-cee1dda4ed00,ERCOT,Electric Reliability Council of Texas,0dd36674-66fb-4ce3-b35e-1dd789fd0bbc,EAST,ERCO - East,https://belltownpower.com/us/belltown-power-projects/,https://maps.app.goo.gl/sQcerNhPmgw8XRKr9,,,Medium,[2025-04-28 JR] Additional Info: Belltown Power behind this project ,4/28/25,12/17/25,1/5/26
32d5f596-6b1d-4e71-8743-16195bd4ec80,Balico LLC Data Center 1,79e16210-5dab-11f0-aa7a-3f0352f32252,Balico LLC Data Center Campus,Not Approved/Withdrawn,,Y,8800000000,00fee91b-e84a-40b8-bd70-5fe87d3d93bd,Company Not Disclosed,,Private,,,,,,"953 Co Rd 691, Chatham, VA, USA",24531,51143,Pittsylvania County,Chatham,15000,VA,Virginia,US,United States,36.84591,-79.33594,747,396000,396000,,61.61,58.76,64.61,61.61,,,,10/28/24,,4/7/25,,,,,6/30/28,,aad96398-bfaf-414f-8e4c-bf369c73e5da,Appalachian Power Co,733,,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://virginiabusiness.com/proposed-8-8b-pittsylvania-data-center-campus-hits-roadblock/,https://maps.app.goo.gl/6kqE8NcohZLdbsB89,,,Low,"[2025-01-13 JR] Latest Satellite: [N/A]; Construction Status: No Construction; Additional Info: Waiting for Approval
[2025-02-27 JR] BTM: 300 MW; Power Source: Natural Gas
[2025-07-10 JR] Additional Info: Pittsylvania County supervisors denied Balico’s rezoning request and blocked its withdrawal. The developer must wait one year before reapplying.",1/13/25,12/15/25,1/5/26
912a5618-5337-451e-827d-53488b803a4e,Balico LLC Data Center 2,79e16210-5dab-11f0-aa7a-3f0352f32252,Balico LLC Data Center Campus,Not Approved/Withdrawn,,Y,8800000000,00fee91b-e84a-40b8-bd70-5fe87d3d93bd,Company Not Disclosed,,Private,,,,,,"953 Co Rd 691, Chatham, VA, USA",24531,51143,Pittsylvania County,Chatham,15000,VA,Virginia,US,United States,36.84591,-79.33594,747,396000,396000,,61.61,58.76,64.61,61.61,,,,10/28/24,,4/7/25,,,,,6/30/28,,aad96398-bfaf-414f-8e4c-bf369c73e5da,Appalachian Power Co,733,,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://virginiabusiness.com/proposed-8-8b-pittsylvania-data-center-campus-hits-roadblock/,https://maps.app.goo.gl/6kqE8NcohZLdbsB89,,,Low,"[2025-01-13 JR] Latest Satellite: [N/A]; Construction Status: No Construction; Additional Info: Waiting for Approval
[2025-02-27 JR] BTM: 300 MW; Power Source: Natural Gas
[2025-07-10 JR] Additional Info: Pittsylvania County supervisors denied Balico’s rezoning request and blocked its withdrawal. The developer must wait one year before reapplying.",1/13/25,12/15/25,1/5/26
d72b1548-ac66-4808-b157-b448b5d8d7b4,Balico LLC Data Center 9,79e16210-5dab-11f0-aa7a-3f0352f32252,Balico LLC Data Center Campus,Not Approved/Withdrawn,,Y,8800000000,00fee91b-e84a-40b8-bd70-5fe87d3d93bd,Company Not Disclosed,,Private,,,,,,"953 Co Rd 691, Chatham, VA, USA",24531,51143,Pittsylvania County,Chatham,15000,VA,Virginia,US,United States,36.84591,-79.33594,747,396000,396000,,61.61,58.76,64.61,61.61,,,,10/28/24,,4/7/25,,,,,6/30/30,,aad96398-bfaf-414f-8e4c-bf369c73e5da,Appalachian Power Co,733,,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://virginiabusiness.com/proposed-8-8b-pittsylvania-data-center-campus-hits-roadblock/,https://maps.app.goo.gl/6kqE8NcohZLdbsB89,,,Low,"[2025-01-13 JR] Latest Satellite: [N/A]; Construction Status: No Construction; Additional Info: Waiting for Approval
[2025-02-27 JR] BTM: 300 MW; Power Source: Natural Gas
[2025-07-10 JR] Additional Info: Pittsylvania County supervisors denied Balico’s rezoning request and blocked its withdrawal. The developer must wait one year before reapplying.",1/13/25,12/15/25,1/5/26
6ce834b4-afd0-492c-94a1-cc40c3bc66f9,Bells Ferry Data Center 2,bfbd8c80-4c5f-11f0-b5f9-7d80e43fd947,Campus Data Center Bells Ferry Marietta ,Announcement,,,,00fee91b-e84a-40b8-bd70-5fe87d3d93bd,Company Not Disclosed,,Private,,,,Grincap,,"1751 Bells Ferry Rd, Marietta, GA 30066, USA  ",30066,13067,Cobb County,Marietta,49756,GA,Georgia,US,United States,33.994244,-84.55368,,347200,133600,36,32.19,30.7,33.76,36,,,,5/23/25,,,,11/9/25,0,,11/30/27,Aterio,,,,,,,,fc5d245b-5d3e-4004-b00a-666a73bde91d,SOCO,"Southern Company Services, Inc. - Trans",,,,"https://www.mdjonline.com/news/local/marietta-approves-data-center-on-bells-ferry/article_ebbc4bef-8253-4071-b112-3dc91100c89d.html,https://www.mariettaga.gov/AgendaCenter/ViewFile/Item/5786?fileID=57354,https://citizenportal.ai/Search/View?dp=1&key=3741363-a116ad4db664026a5cce5f69b7edbef2&start=1844&end=2763",https://maps.app.goo.gl/39s8izXTqrGPZqui6,https://www.mariettaga.gov/AgendaCenter/ViewFile/Item/5786?fileID=57354,,High,[2025-06-18 DP] Additional Info: MMM Acquisitions LLC behind this project.,6/18/25,12/8/25,1/5/26
