huc12_id,year,pswdtot_mgd
060102050101,2018,0.570360989
060102050101,2019,0.5219888
060102050101,2020,0.576021808
060102050102,2000,0.173332969
060102050102,2001,0.170569438
060102050102,2002,0.166878163
060102050102,2003,0.159272759
060102050102,2004,0.164698434
060102050102,2005,0.18223622
060102050102,2006,0.162405737
060102050102,2007,0.175041342
060102050102,2008,0.163962801
060102050102,2009,0.168202021
060102050102,2010,0.17865813
060102050102,2011,0.175044516
060102050102,2012,0.174356011
060102050102,2013,0.166628655
060102050102,2014,0.167457785
060102050102,2015,0.171072843
060102050102,2016,0.170448032
060102050102,2017,0.174365481
060102050102,2018,0.173973602
060102050102,2019,0.169505
060102050102,2020,0.17004701
060102050103,2000,0.031715308
060102050103,2001,0.031209656
060102050103,2002,0.030534252
060102050103,2003,0.029142665
060102050103,2004,0.030135418
060102050103,2005,0.033344364
060102050103,2006,0.029715916
060102050103,2007,0.032027892
060102050103,2008,0.030000819
060102050103,2009,0.03077648
060102050103,2010,0.03268967
060102050103,2011,0.032028477
060102050103,2012,0.0319025
060102050103,2013,0.030488597
060102050103,2014,0.030640305
060102050103,2015,0.031301765
060102050103,2016,0.031187443
060102050103,2017,0.031904232
060102050103,2018,0.031832526
060102050103,2019,0.031014891
060102050103,2020,0.031114066
060102050104,2000,1.98379418
060102050104,2001,2.09467431
060102050104,2002,2.084001597
060102050104,2003,2.039813718
060102050104,2004,2.086919484
060102050104,2005,2.122045121
060102050104,2006,2.083138444
060102050104,2007,2.066530742
060102050104,2008,1.972476123
060102050104,2009,1.991119907
060102050104,2010,2.070617397
060102050104,2011,1.988670074
060102050104,2012,1.934381172
060102050104,2013,1.904007005
060102050104,2014,1.969340493
060102050104,2015,1.897942937
060102050104,2016,1.845894997
060102050104,2017,1.868338466
060102050104,2018,1.877728381
060102050104,2019,1.833488099
060102050104,2020,1.826074399
060102050105,2000,0.246938019
060102050105,2001,0.261570942
060102050105,2002,0.260426527
060102050105,2003,0.255175975
060102050105,2004,0.260952194
060102050105,2005,0.264359096
060102050105,2006,0.260612479
060102050105,2007,0.257605225
060102050105,2008,0.246088384
060102050105,2009,0.24823499
060102050105,2010,0.257896438
060102050105,2011,0.24745915
060102050105,2012,0.24043083
060102050105,2013,0.236988456
060102050105,2014,0.245446605
060102050105,2015,0.235901712
060102050105,2016,0.229161166
060102050105,2017,0.231824315
060102050105,2018,0.233074051
060102050105,2019,0.227607348
060102050105,2020,0.226605117
060102050201,2000,0.0
060102050201,2001,0.0
060102050201,2002,0.0
060102050201,2003,0.0
060102050201,2004,0.0
060102050201,2005,0.0
060102050201,2006,0.0
060102050201,2007,0.0
060102050201,2008,0.0
060102050201,2009,0.0
060102050201,2010,0.0
060102050201,2011,0.0
060102050201,2012,0.0
060102050201,2013,0.0
060102050201,2014,0.0
060102050201,2015,0.0
060102050201,2016,0.0
060102050201,2017,0.0
060102050201,2018,0.0
060102050201,2019,0.0
060102050201,2020,0.0
060102050202,2000,0.0
060102050202,2001,0.0
060102050202,2002,0.0
060102050202,2003,0.0
060102050202,2004,0.0
060102050202,2005,0.0
060102050202,2006,0.0
060102050202,2007,0.0
060102050202,2008,0.0
060102050202,2009,0.0
060102050202,2010,0.0
060102050202,2011,0.0
060102050202,2012,0.0
060102050202,2013,0.0
060102050202,2014,0.0
060102050202,2015,0.0
060102050202,2016,0.0
060102050202,2017,0.0
060102050202,2018,0.0
060102050202,2019,0.0
060102050202,2020,0.0
060102050203,2000,0.0
060102050203,2001,0.0
060102050203,2002,0.0
060102050203,2003,0.0
060102050203,2004,0.0
060102050203,2005,0.0
060102050203,2006,0.0
060102050203,2007,0.0
