huc12_id,year,irrwdtot_mgd
020802060804,2009,0.0
020802060804,2010,0.0
020802060804,2011,0.0
020802060804,2012,0.0
020802060804,2013,0.0
020802060804,2014,0.0
020802060804,2015,0.0
020802060804,2016,0.0
020802060804,2017,0.0
020802060804,2018,0.0
020802060804,2019,0.0
020802060804,2020,0.0
020802060901,2000,0.0
020802060901,2001,0.0
020802060901,2002,0.0
020802060901,2003,0.0
020802060901,2004,0.0
020802060901,2005,0.0
020802060901,2006,0.0
020802060901,2007,0.0
020802060901,2008,0.0
020802060901,2009,0.0
020802060901,2010,0.0
020802060901,2011,0.0
020802060901,2012,0.0
020802060901,2013,0.0
020802060901,2014,0.0
020802060901,2015,0.0
020802060901,2016,0.0
020802060901,2017,0.0
020802060901,2018,0.0
020802060901,2019,0.0
020802060901,2020,0.0
020802060902,2000,0.0
020802060902,2001,0.0
020802060902,2002,0.0
020802060902,2003,0.0
020802060902,2004,0.0
020802060902,2005,0.0
020802060902,2006,0.0
020802060902,2007,0.0
020802060902,2008,0.0
020802060902,2009,0.0
020802060902,2010,0.0
020802060902,2011,0.0
020802060902,2012,0.0
020802060902,2013,0.0
020802060902,2014,0.0
020802060902,2015,0.0
020802060902,2016,0.0
020802060902,2017,0.0
020802060902,2018,0.0
020802060902,2019,0.0
020802060902,2020,0.0
020802060903,2000,0.0
020802060903,2001,0.0
020802060903,2002,0.0
020802060903,2003,0.0
020802060903,2004,0.0
020802060903,2005,0.0
020802060903,2006,0.0
020802060903,2007,0.0
020802060903,2008,0.0
020802060903,2009,0.0
020802060903,2010,0.0
020802060903,2011,0.0
020802060903,2012,0.0
020802060903,2013,0.0
020802060903,2014,0.0
020802060903,2015,0.0
020802060903,2016,0.0
020802060903,2017,0.0
020802060903,2018,0.0
020802060903,2019,0.0
020802060903,2020,0.0
020802060904,2000,0.0
020802060904,2001,0.0
020802060904,2002,0.0
020802060904,2003,0.0
020802060904,2004,0.0
020802060904,2005,0.073772019
020802060904,2006,0.047334707
020802060904,2007,0.0
020802060904,2008,0.0
020802060904,2009,0.041409712
020802060904,2010,0.0
020802060904,2011,0.0
020802060904,2012,0.0
020802060904,2013,0.0
020802060904,2014,0.0
020802060904,2015,0.0
020802060904,2016,0.0
020802060904,2017,0.0
020802060904,2018,0.0
020802060904,2019,0.0
020802060904,2020,0.0
020802060905,2000,0.0
020802060905,2001,0.0
020802060905,2002,0.0
020802060905,2003,0.0
020802060905,2004,0.0
020802060905,2005,8.731e-05
020802060905,2006,0.0
020802060905,2007,0.0
020802060905,2008,0.0
020802060905,2009,0.0
020802060905,2010,0.0
020802060905,2011,0.0
020802060905,2012,0.0
020802060905,2013,0.0
020802060905,2014,0.0
020802060905,2015,0.0
020802060905,2016,0.0
020802060905,2017,0.0
020802060905,2018,0.0
020802060905,2019,0.0
020802060905,2020,0.0
020802060906,2000,0.0
020802060906,2001,0.0
020802060906,2002,0.0
020802060906,2003,0.0
020802060906,2004,0.0
020802060906,2005,0.0
020802060906,2006,0.0
020802060906,2007,0.0
020802060906,2008,0.0
020802060906,2009,0.0
020802060906,2010,0.0
020802060906,2011,0.0
020802060906,2012,0.0
020802060906,2013,0.0
020802060906,2014,0.0
020802060906,2015,0.0
020802060906,2016,0.0
020802060906,2017,0.0
020802060906,2018,0.0
020802060906,2019,0.0
020802060906,2020,0.0
020802070101,2000,0.0
020802070101,2001,0.0
020802070101,2002,0.0
020802070101,2003,0.0
020802070101,2004,0.0
020802070101,2005,0.0
020802070101,2006,0.0
020802070101,2007,0.0
020802070101,2008,0.0
020802070101,2009,0.0
020802070101,2010,0.0
020802070101,2011,0.0
020802070101,2012,0.0
020802070101,2013,0.0
020802070101,2014,0.0
020802070101,2015,0.0
020802070101,2016,0.0
020802070101,2017,0.0
020802070101,2018,0.0
020802070101,2019,0.0
020802070101,2020,0.0
020802070102,2000,0.0
020802070102,2001,0.0
020802070102,2002,0.0
020802070102,2003,0.0
020802070102,2004,0.0
020802070102,2005,0.0
020802070102,2006,0.0
020802070102,2007,0.0
020802070102,2008,0.0
020802070102,2009,0.0
